食譜名稱,食譜食材,食譜網址,圖片網址
手打咖啡,"即溶咖啡粉、糖、水 —— 1：1：1, 牛奶3/4杯（約300ml)",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910517-%E6%89%8B%E6%89%93%E5%92%96%E5%95%A1,https://cookpad.com/tw/recipe/images/ad1085a1528bed04
Pasta alla Carbonara 《義式培根蛋麵》,"義大利麵條 《自行決定》, 培根/豬頰肉 《自行決定》, 蛋 2 顆, 鹽 適量, 起司粉/帕瑪森乳酪 20 克, 黑胡椒 5 克, 油 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910392-pasta-alla-carbonara-%E7%BE%A9%E5%BC%8F%E5%9F%B9%E6%A0%B9%E8%9B%8B%E9%BA%B5,https://cookpad.com/tw/recipe/images/76ea92b41993f2f3
蘿蔔絲乾炒豬肉,"乾蘿蔔絲 80 克, 豬梅花火鍋肉片 200 克, 蔥 3 支, 蒜頭 3 瓣, 白胡椒鹽 適量, 食用油 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910429-%E8%98%BF%E8%94%94%E7%B5%B2%E4%B9%BE%E7%82%92%E8%B1%AC%E8%82%89,https://cookpad.com/tw/recipe/images/4a213aff4fea8863
400次咖啡,"即溶咖啡 一大匙, 糖 一大匙, 溫熱水一大匙, 牛奶 200 ml, 冰塊 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910379-400%E6%AC%A1%E5%92%96%E5%95%A1,https://cookpad.com/tw/recipe/images/f9b137f794392d9e
台灣味乾麵餐,"乾麵 3 包, 青江菜 3 顆, 控肉 1鍋, 排骨蘿蔔湯 1鍋",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909926-%E5%8F%B0%E7%81%A3%E5%91%B3%E4%B9%BE%E9%BA%B5%E9%A4%90,https://cookpad.com/tw/recipe/images/0b2e51d8e4ed6534
泰式涼拌鮮蝦冬粉,"蝦子 15 隻, 冬粉 1 個, 洋蔥 1/2 個, 蔥 2 支, 醬汁：泰式甜雞醬2大匙+檸檬汁2大匙+魚露1大匙+糖1大匙+冷開水1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910265-%E6%B3%B0%E5%BC%8F%E6%B6%BC%E6%8B%8C%E9%AE%AE%E8%9D%A6%E5%86%AC%E7%B2%89,https://cookpad.com/tw/recipe/images/eb0d6a082708bb34
枸杞葉炒小蝦米(簡單料理),"食材:, 包枸杞葉 1, 小碗蝦米 1, 粒蒜頭 1, 調味料:, 蔭油少許, 小匙炒手 2",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910209-%E6%9E%B8%E6%9D%9E%E8%91%89%E7%82%92%E5%B0%8F%E8%9D%A6%E7%B1%B3%E7%B0%A1%E5%96%AE%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/218ba28004ee8592
鮮奶酪（步驟沒拍照片）,"鮮奶550, 動物性鮮奶油450, 白砂糖60, 吉利丁片6片（剪小片泡水10分鐘）, 杯子12個",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910003-%E9%AE%AE%E5%A5%B6%E9%85%AA%E6%AD%A5%E9%A9%9F%E6%B2%92%E6%8B%8D%E7%85%A7%E7%89%87,https://cookpad.com/tw/recipe/images/ab31197cb1774448
咖哩魚蛋,"主食材, S&B 愛思必金牌咖哩-中辣 1/4盤, S&B 愛思必金牌咖哩-甜味 1/4盤, 黃金魚蛋-2盒(24顆), 鱈魚丸-1盒(20顆), 板豆腐-1盒, 水-800CC",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910138-%E5%92%96%E5%93%A9%E9%AD%9A%E8%9B%8B,https://cookpad.com/tw/recipe/images/1a2f8b071bd5f057
茄汁蝦,"草蝦 數隻, 洋蔥丁 適量, 薑末 適量, 蒜頭 適量, 番茄 適量, 番茄醬 適量, 糖 適量, 醬油 適量, 米酒 適量, 白醋 適量, 蔥花 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910133-%E8%8C%84%E6%B1%81%E8%9D%A6,https://cookpad.com/tw/recipe/images/b6d1141f47516a75
簡易腐乳叉燒肉,"梅花肉或五花肉 1斤(=600g), 醃漬醬 :, 蒜末 3 瓣, 豆腐乳 2 塊, 蠔油 2 大匙, 醬油 1 大匙, 米酒 2 大匙, 二號砂糖或蜂蜜或麥芽 2 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910050-%E7%B0%A1%E6%98%93%E8%85%90%E4%B9%B3%E5%8F%89%E7%87%92%E8%82%89,https://cookpad.com/tw/recipe/images/3adf87a908c0aea9
彩椒炒蝦仁,"冷凍蝦仁1大把, 紅椒半顆, 黃椒半顆, 香菇素蠔油適量, 糖適量, 鹽適量, 蔥花適量, 米酒適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909988-%E5%BD%A9%E6%A4%92%E7%82%92%E8%9D%A6%E4%BB%81,https://cookpad.com/tw/recipe/images/1575df7a32477887
酥炸柳葉魚,"柳葉魚 20 尾, 鹽 少許, 玉米粉 10 克, 雞蛋 1 顆, 白胡椒粉 少許, 米酒 5 克, 醬油 5 克, 地瓜粉 適量, 胡椒鹽 適量, 七味粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/10987277-%E9%85%A5%E7%82%B8%E6%9F%B3%E8%91%89%E9%AD%9A,https://cookpad.com/tw/recipe/images/6a4e39f2805e7596
涼拌韓式結頭菜(簡單料理),"食材:, 粒結頭菜 1, 粒蒜頭 6-7, 半條紅蘿蔔, 香菜少許, 醃料:, 大匙蒜蓉辣椒醬 1, 大匙白醋 1, 大匙韓式辣椒粉 2, 大匙糖 2",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11910057-%E6%B6%BC%E6%8B%8C%E9%9F%93%E5%BC%8F%E7%B5%90%E9%A0%AD%E8%8F%9C%E7%B0%A1%E5%96%AE%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/6ce8ad6ca252090a
家常肉燥-低醣版本,"豬絞肉 600 克, 豆皮 100 克, 水煮蛋 5 顆, 油蔥酥 5 大匙, 調味料, 無糖醬油 1 杯, 冷開水 4 杯, 羅漢果醣 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11740086-%E5%AE%B6%E5%B8%B8%E8%82%89%E7%87%A5-%E4%BD%8E%E9%86%A3%E7%89%88%E6%9C%AC,https://cookpad.com/tw/recipe/images/abaa53c28397965c
九孔養生湯,九孔、排骨、鮮香菇、當歸2片、黃杞少量、枸杞1把、米酒、薑片,https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11842682-%E4%B9%9D%E5%AD%94%E9%A4%8A%E7%94%9F%E6%B9%AF,https://cookpad.com/tw/recipe/images/f70692bbfed5d48d
氣炸酥脆饅頭4,"饅頭1-2顆, 蛋一顆, 少許橄欖油, 調味料（隨自己喜好）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11892853-%E6%B0%A3%E7%82%B8%E9%85%A5%E8%84%86%E9%A5%85%E9%A0%AD4,https://cookpad.com/tw/recipe/images/e98d70c3a6e89bec
當洋蔥愛上肉絲,"豬肉絲, 洋蔥半顆",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909861-%E7%95%B6%E6%B4%8B%E8%94%A5%E6%84%9B%E4%B8%8A%E8%82%89%E7%B5%B2,https://cookpad.com/tw/recipe/images/d8b76cd7ecbbbfd8
肉末四季豆炒蛋,"四季豆 150 g, 豬絞肉（粗） 150 g, 雞蛋 3 顆, 蒜頭 3 瓣, 調味料, 醬油 1.5 茶匙, 鹽 1/4 茶匙, 糖 1/8 茶匙, 米酒 1 茶匙, 白胡椒粉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908530-%E8%82%89%E6%9C%AB%E5%9B%9B%E5%AD%A3%E8%B1%86%E7%82%92%E8%9B%8B,https://cookpad.com/tw/recipe/images/fe4261c1fd284b32
花生醬無花果法式吐司,"法國麵包 2 片, 新鮮無花果或無花果乾 2 粒, 花生醬 適量, 楓糖漿 適量, 草苺 適量, 藍苺 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11897934-%E8%8A%B1%E7%94%9F%E9%86%AC%E7%84%A1%E8%8A%B1%E6%9E%9C%E6%B3%95%E5%BC%8F%E5%90%90%E5%8F%B8,https://cookpad.com/tw/recipe/images/1aaef213d974df23
剝皮辣椒蛤蠣雞湯（電鍋版）,"剝皮辣椒罐 適量, 去骨雞腿肉 2隻 或雞肉塊, 蛤蠣 半斤, 薑片 適量, 醬油 適量, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909717-%E5%89%9D%E7%9A%AE%E8%BE%A3%E6%A4%92%E8%9B%A4%E8%A0%A3%E9%9B%9E%E6%B9%AF%E9%9B%BB%E9%8D%8B%E7%89%88,https://cookpad.com/tw/recipe/images/2ebf14c7576b0875
孜然燒烤醃雞,"孜然粉4匙, 花椒粉2匙, 辣椒粉2匙, 蠔油or蔭油2匙, 醬油4匙, 蒜6瓣",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909656-%E5%AD%9C%E7%84%B6%E7%87%92%E7%83%A4%E9%86%83%E9%9B%9E,https://cookpad.com/tw/recipe/images/5294344748e7cada
想念焢肉味,"肉 350 g, 腐竹 2 根, 水煮蛋 3 個, 薑 6 片, 八角 2 粒, 桂皮 5 片, 五香粉 1 小匙, 白胡椒粉 1 小匙, 醬油 100 cc, 米酒 2 大匙, 二砂糖 2 大匙, 香油 1 大匙, 紅茶包 1 包",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908559-%E6%83%B3%E5%BF%B5%E7%84%A2%E8%82%89%E5%91%B3,https://cookpad.com/tw/recipe/images/9069880da7c8c0d9
氣炸鍋料理-15分鐘早餐,"全聯三角薯餅 1 塊, 檸檬雞柳條 3 條, 雞蛋 1 顆, 紙包蔬菜材料:, 玉米筍 3跟, 雪白菇 30 g, 毛豆莢 5 根, 奶油 10 g, 粗粒黑胡椒鹽 1 茶匙, 烘培紙 1 張",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909419-%E6%B0%A3%E7%82%B8%E9%8D%8B%E6%96%99%E7%90%86-15%E5%88%86%E9%90%98%E6%97%A9%E9%A4%90,https://cookpad.com/tw/recipe/images/4d1e1563af6cb634
清蒸豆腐雞肉丸〞電鍋低醣低脂料理,"雞胸肉絞肉 220 g, 板豆腐 300 g, 鹽 1/2 小匙, 柚肉和風醬 2 大匙, 蒜粉/黑胡椒粒 各1/4小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909328-%E6%B8%85%E8%92%B8%E8%B1%86%E8%85%90%E9%9B%9E%E8%82%89%E4%B8%B8%E3%80%9E%E9%9B%BB%E9%8D%8B%E4%BD%8E%E9%86%A3%E4%BD%8E%E8%84%82%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/5def8f076d1616ff
干貝菜飯,什錦飯2碗、青江菜、節瓜、紫洋蔥、乾香菇蒂、干貝醬1大匙、油、酵素液1小匙、胡椒粉、香鬆。,https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908826-%E5%B9%B2%E8%B2%9D%E8%8F%9C%E9%A3%AF,https://cookpad.com/tw/recipe/images/67f0ef564e4de2fd
滑蛋蝦仁,"胭脂蝦4兩, 蛋2個, 蔥花適量, 鹽，白胡椒，黑胡椒，香油，酒，鰹魚粉，太白粉水，橄欖油。",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909335-%E6%BB%91%E8%9B%8B%E8%9D%A6%E4%BB%81,https://cookpad.com/tw/recipe/images/2b465032670f0df2
糯米椒豬肉捲,"糯米椒5根, 豬里肌肉片200克, 醃料, 米酒1匙, 薄鹽醬油1匙, 味霖1匙, 太白粉適量, 調味料, 蒜頭1顆, 薑適量, 薄鹽醬油1匙, 水1匙, 白芝麻適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11779886-%E7%B3%AF%E7%B1%B3%E6%A4%92%E8%B1%AC%E8%82%89%E6%8D%B2,https://cookpad.com/tw/recipe/images/cb25a04b98a241d7
清炒大陸妹,"薑適量, 蒜頭2顆, 大陸妹",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909259-%E6%B8%85%E7%82%92%E5%A4%A7%E9%99%B8%E5%A6%B9,https://cookpad.com/tw/recipe/images/f82d37aa616684e1
蝦仁清炒金針花梗,"金針花梗一包, 蝦子數隻, 烏醋一匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909088-%E8%9D%A6%E4%BB%81%E6%B8%85%E7%82%92%E9%87%91%E9%87%9D%E8%8A%B1%E6%A2%97,https://cookpad.com/tw/recipe/images/c02ceaed5cc0f5df
家常滷肉,"五花肉 半斤, 豬皮 適量, 可樂 300 克, 醬油 300 克, 水 300 克, 大蒜 2 顆, 油豆腐 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11909062-%E5%AE%B6%E5%B8%B8%E6%BB%B7%E8%82%89,https://cookpad.com/tw/recipe/images/02ef17c1620bdaec
粵菜咕咾雞球,"雞胸肉二片, 紅黃青椒適量, 洋蔥半顆, 甜橙一顆（用鳳梨切片風味更好，我只有香橙）, 蒜頭2顆, 醬油適量, 白胡椒粉適量, 糖少許, 香油少許, 番茄醬3大匙, 白醋3大匙, 糖3大匙, 水少許, 太白粉少許, 麵粉適量, 玉米粉適量, 太白粉水適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908811-%E7%B2%B5%E8%8F%9C%E5%92%95%E5%92%BE%E9%9B%9E%E7%90%83,https://cookpad.com/tw/recipe/images/1eb3b716172661e5
排骨大頭菜湯,"排骨 300 g, 大頭菜 1 小顆, 水900cc",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11638726-%E6%8E%92%E9%AA%A8%E5%A4%A7%E9%A0%AD%E8%8F%9C%E6%B9%AF,https://cookpad.com/tw/recipe/images/33c0f217496f92b9
莧菜炒吻仔魚,"莧菜 1 把, 吻仔魚適量, 太白粉 1 小匙, 蒜頭 2-3 顆",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908838-%E8%8E%A7%E8%8F%9C%E7%82%92%E5%90%BB%E4%BB%94%E9%AD%9A,https://cookpad.com/tw/recipe/images/21b46984e0fdc84a
蒜香蒲瓜,"蒲瓜半條【切條】, 紅蘿蔔4分之1條(切片), 蒜頭四粒(切末), 雞粉適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908886-%E8%92%9C%E9%A6%99%E8%92%B2%E7%93%9C,https://cookpad.com/tw/recipe/images/5defecb67770464c
爆漿 紅豆沙餅,"中筋麵粉 300 g, 雞蛋 2 顆, 糖 50 g, 紅豆泥 100g (或隨喜）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11905031-%E7%88%86%E6%BC%BF-%E7%B4%85%E8%B1%86%E6%B2%99%E9%A4%85,https://cookpad.com/tw/recipe/images/ef460f79e9d2af20
地瓜煎餅,"地瓜 300 克, 地瓜粉 150 克, 牛奶 30 克, 糖 20 克, 橄欖油 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908732-%E5%9C%B0%E7%93%9C%E7%85%8E%E9%A4%85,https://cookpad.com/tw/recipe/images/727f2221ecdc25e6
松茸雞肉炊飯(電子鍋料理),"去骨雞腿 1 隻, 乾燥松茸 12 片, 乾燥昆布 2 段, 白米 3 杯, 調味醬汁：, 醬油 1 大匙, 味醂 1 大匙, 清酒 0.5 大匙, 鹽 適量, 水, ★調味醬汁總水量=米杯量x1.1~1.2倍 (所有的液體對米的比例，所以要將醬油、味醂…液體都要計算進去。, 醃雞醬料：, 醬油 1 小匙, 清酒 1 小匙, 白胡椒粉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11893572-%E6%9D%BE%E8%8C%B8%E9%9B%9E%E8%82%89%E7%82%8A%E9%A3%AF%E9%9B%BB%E5%AD%90%E9%8D%8B%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/51148db302524045
炸蝦,蝦16隻,https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908226-%E7%82%B8%E8%9D%A6,https://cookpad.com/tw/recipe/images/c379c33612c2b25b
貝殼烤飯,"熟飯 6 碗, 蛋 3 顆, 蝦仁 適量, 蟳味棒 適量, 焗烤起司 適量, 帕梅森起司 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908126-%E8%B2%9D%E6%AE%BC%E7%83%A4%E9%A3%AF,https://cookpad.com/tw/recipe/images/f9d054f16f7d09aa
鐵板杏鮑菇,"杏鮑菇 3 條, 洋蔥 1/4 顆, 黑胡椒醬 1 杯, 水 0.25 杯",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11835732-%E9%90%B5%E6%9D%BF%E6%9D%8F%E9%AE%91%E8%8F%87,https://cookpad.com/tw/recipe/images/97547155760bfec4
蔥花肉鬆鹹蛋糕,"低筋麵粉 110 g, 蛋黃120g, 蛋白 230 g, 沙拉油 70 g, 牛奶55 g, 糖 170 g, 鹽 1.5 g, 泡打粉 3 g, 油蔥酥切碎 適量, 胡椒粉 適量, 白芝麻 適量, 肉鬆 適量, 蔥花 適量, 烤盤紙 1 張",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11908024-%E8%94%A5%E8%8A%B1%E8%82%89%E9%AC%86%E9%B9%B9%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/65481eed3a7e76a3
花支凍水晶球,"特調蒟蒻果凍粉(水晶凍粉) 15 g, 墨魚足 50 g, 蔥花 20 g, 調味料：, 鹽 20 g, 白糖 30 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907994-%E8%8A%B1%E6%94%AF%E5%87%8D%E6%B0%B4%E6%99%B6%E7%90%83,https://cookpad.com/tw/recipe/images/aed36727f5c909d6
令人垂涎欲滴！螞蟻上樹包,"麵粉 兩百克, 溫水 八十克, 酵母 三克, 大蒜 一大顆, 冬粉 300 克, 絞肉 150 克, 豆瓣醬 三湯匙, 紅蔥頭 30 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11840410-%E4%BB%A4%E4%BA%BA%E5%9E%82%E6%B6%8E%E6%AC%B2%E6%BB%B4%E8%9E%9E%E8%9F%BB%E4%B8%8A%E6%A8%B9%E5%8C%85,https://cookpad.com/tw/recipe/images/632d47b0bf307dff
牛肉餡餅,"中筋麵粉400克, 滾水280cc, 冷水70cc, 鹽1/4小匙, 沙拉油一小匙, 牛後腿肉300克, 豬絞肉100克, 蔥薑水200cc, 洋蔥末200克, 青蔥200克, 醬油適量, 鹽適量, 糖少許, 胡椒粉適量, 黑胡椒粒適量, 花椒粒5克, 香油適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907450-%E7%89%9B%E8%82%89%E9%A4%A1%E9%A4%85,https://cookpad.com/tw/recipe/images/a8fca8301ececd2d
香煎檸檬白鯧魚,"白鯧魚 1 尾, 太白粉 1 碗, 沙拉油 適量, 醃魚：, 鹽 1 茶匙, 米酒 1 小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907834-%E9%A6%99%E7%85%8E%E6%AA%B8%E6%AA%AC%E7%99%BD%E9%AF%A7%E9%AD%9A,https://cookpad.com/tw/recipe/images/e9b0484decc6c786
韭蔥炒蛋,"洋蔥一顆, 韭菜一把, 雞蛋三顆, 辣椒一支（不吃辣的可不加）, 鹽巴少許, 鮮味粉少許, 胡椒粉少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907711-%E9%9F%AD%E8%94%A5%E7%82%92%E8%9B%8B,https://cookpad.com/tw/recipe/images/0ed7131aea5e4390
雞肉烤蔬菜（溫沙拉）,"地瓜 1 條, 櫛瓜 1 條, 洋蔥 1 顆, 紅甜椒 1 顆, 黃甜椒 1 顆, 雞胸肉 2 塊",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11777575-%E9%9B%9E%E8%82%89%E7%83%A4%E8%94%AC%E8%8F%9C%E6%BA%AB%E6%B2%99%E6%8B%89,https://cookpad.com/tw/recipe/images/349ab606b16505d5
巧克力戚風芋頭捲,"(1)巧克力麵糊, 細砂糖 98 g, 沙拉油 209 g, 水 139 g, 可可粉 56 g, 小蘇打粉 3 g, 低筋麵粉 251 g, 泡打粉 5 g, 蛋黃 341 g, (2)蛋白霜, 蛋白 653 g, 塔塔粉 3 g, 細砂糖 244 g, 鹽 3 g, (3)芋頭餡, 芋頭(去皮) 600 g, 細砂糖 60 g, 鮮奶油 200 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11903662-%E5%B7%A7%E5%85%8B%E5%8A%9B%E6%88%9A%E9%A2%A8%E8%8A%8B%E9%A0%AD%E6%8D%B2,https://cookpad.com/tw/recipe/images/964c3d247379b498
氣炸奶油餅乾,"無鹽牛油 200 克, 低筋麵粉 500 克, 糖粉120克 低糖, 雞蛋2隻",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907564-%E6%B0%A3%E7%82%B8%E5%A5%B6%E6%B2%B9%E9%A4%85%E4%B9%BE,https://cookpad.com/tw/recipe/images/b0ce639183ab4122
咖哩餃,"油皮材料：, 無鹽奶油 160 g, 細砂糖 80 g, 水 160 g, 中筋麵粉 400 g, 油酥材料：, 低筋麵粉 300 g, 無鹽奶油 150 g, 咖哩粉 15 g, 咖哩肉餡 600 g, 裝飾餃皮：, 黑芝麻 適量, 蛋黃液 2 個, 提示：, 每個咖哩餃材料比例：, 油酥15g,油皮25g,肉餡20g, 烤箱預設180℃預熱10分鐘備用！, 烘焙時間上下火180℃烤約25分鐘！",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11904841-%E5%92%96%E5%93%A9%E9%A4%83,https://cookpad.com/tw/recipe/images/f2efa72bac5f93bd
香蕉蜂蜜蛋糕,"成熟香蕉 2 根, 室溫全蛋 3 顆, 低筋麵粉 110 g, 砂糖70 g, 蜂蜜 30 g, 無鹽奶油 100 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11824050-%E9%A6%99%E8%95%89%E8%9C%82%E8%9C%9C%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/13e1f63b85ff9aeb
酥炸雞排,"去骨雞腿肉 3 片, 醬油 適量, 玉米粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907381-%E9%85%A5%E7%82%B8%E9%9B%9E%E6%8E%92,https://cookpad.com/tw/recipe/images/6012fbaa104bfca7
薑黃三角飯糰便當,"基本食材, 米1杯, 鴻禧菇1包, 油封蕃茄數顆, 調味料, 橄欖油1茶匙, 薑黃粉適量, 海鹽適量, 配菜食材, 素香鬆適量, 紫蘇葉2片, 清脆小黃瓜馬鈴薯沙拉適量, 黃甜椒1/4顆, 牛蕃茄1顆, 黑芝麻粒少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907349-%E8%96%91%E9%BB%83%E4%B8%89%E8%A7%92%E9%A3%AF%E7%B3%B0%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/d644b05e4b442b8a
醬燒蒟蒻絲,"蒟蒻絲 一盒, 紅蘿蔔絲 20, 白芝麻 1 T, 酒 30, 糖 10, 醬油 15",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907257-%E9%86%AC%E7%87%92%E8%92%9F%E8%92%BB%E7%B5%B2,https://cookpad.com/tw/recipe/images/426d7a4e6ec67ce4
咖哩海鮮拉麵,"白蝦 6 尾, 蛤蠣 10 顆, 透抽(中)1尾, 洋蔥 1 /4顆, 青蔥 2 根, 拉麵 150 g, 咖哩塊(中辣) 1塊(約27g), 水 800 cc",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907082-%E5%92%96%E5%93%A9%E6%B5%B7%E9%AE%AE%E6%8B%89%E9%BA%B5,https://cookpad.com/tw/recipe/images/6484320d2e9b8944
培根洋蔥麵包 (水合法+低溫發酵),"高筋麵粉 300 g, 細砂糖 20 g, 全蛋 50 g, 冰水 160 ml, 即發酵母 3 g, 鹽 2.5 g, 無鹽奶油 25 g, 洋蔥培根內餡：, 培根 4 片, 巴伐利亞培根2片, 洋蔥 1/2 顆, 粗粒黑胡椒 適量, 裝飾:, 全蛋液 少許, 義大利香料 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907159-%E5%9F%B9%E6%A0%B9%E6%B4%8B%E8%94%A5%E9%BA%B5%E5%8C%85-%E6%B0%B4%E5%90%88%E6%B3%95%E4%BD%8E%E6%BA%AB%E7%99%BC%E9%85%B5,https://cookpad.com/tw/recipe/images/be3b6fb1daa5b58b
低醣料理 <沙拉> 毛豆海鮮沙拉,"綜合沙拉 180 g, 黎麥 30 g, 米麵 20 g, 白花椰菜丁 40 g, 熟花椰菜 80 g, 玉米粒 50 g, 小番茄 50 g, 黃櫛瓜 90 g, 白蝦 12 尾, 蟹肉棒 30 g, 毛豆 80 g, 醬汁, 迷迭香 8 g, 橄欖油 2 大匙, 葡萄酒醋 1 大匙, 芥末籽醬 1 小匙, 蒜末 1 瓣, 海鹽 5 g, 黑胡椒 3 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11906880-%E4%BD%8E%E9%86%A3%E6%96%99%E7%90%86-%E6%B2%99%E6%8B%89-%E6%AF%9B%E8%B1%86%E6%B5%B7%E9%AE%AE%E6%B2%99%E6%8B%89,https://cookpad.com/tw/recipe/images/683011a1c99418a0
健康美味早餐 吞拿魚醬餅,"材料, 水浸吞拿魚 150 克, 雞蛋 3 隻, 沙律醬 3 湯匙, 調味料, 鹽 適量, 胡椒粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11907041-%E5%81%A5%E5%BA%B7%E7%BE%8E%E5%91%B3%E6%97%A9%E9%A4%90-%E5%90%9E%E6%8B%BF%E9%AD%9A%E9%86%AC%E9%A4%85,https://cookpad.com/tw/recipe/images/83ceaf63fa80029c
氣炸鍋料理-地瓜薯條,"地瓜一條, 食用油",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11661305-%E6%B0%A3%E7%82%B8%E9%8D%8B%E6%96%99%E7%90%86-%E5%9C%B0%E7%93%9C%E8%96%AF%E6%A2%9D,https://cookpad.com/tw/recipe/images/6bb5a3a08d90ac81
蒸糯米丸子,"糯米半斤 (泡水4小時), 絞肉400克, 蔥花 少許, 白胡椒粉, 鹽巴, 醬油膏, 玉米粉, 香油",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11906634-%E8%92%B8%E7%B3%AF%E7%B1%B3%E4%B8%B8%E5%AD%90,https://cookpad.com/tw/recipe/images/66822f4c1c42f6b0
蛤蠣蒜頭雞湯,"雞腿1隻, 蒜頭1碗, 蛤蠣1斤, 薑片4片, 米酒30ml, 鹽適量, 糖少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11906510-%E8%9B%A4%E8%A0%A3%E8%92%9C%E9%A0%AD%E9%9B%9E%E6%B9%AF,https://cookpad.com/tw/recipe/images/84be41d09e0e9512
柑橘果醬,"柑橘類水果 6 顆 (此食譜用了5顆柳丁/1顆檸檬), 糖 300g (此食譜用了120g冰糖 + 180g二砂糖，比重大約抓柑橘去皮後重量的一半即可)",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11905940-%E6%9F%91%E6%A9%98%E6%9E%9C%E9%86%AC,https://cookpad.com/tw/recipe/images/ed91fdd02be9063d
